id,name,code,census_code,block_id,district_id
494335,Mundari,500624,500624,3622,391
494336,Mojadi,500625,500625,3622,391
494337,Silwara Kalan,500626,500626,3622,391
494338,Silwara Khurd,500627,500627,3622,391
494339,Kenwara,500628,500628,3622,391
494340,Achalgarh,500629,500629,3622,391
494341,Sihora,500630,500630,3622,391
494342,Kalpi,500631,500631,3622,391
494343,Karatala,500632,500632,3622,391
494344,Umariya,500633,500633,3622,391
494345,Janakpur,500634,500634,3622,391
494346,Dhimcholi,500635,500635,3622,391
494347,Kadwaya,500636,500636,3622,391
494348,Sahrai,500637,500637,3622,391
494349,Singarda,500638,500638,3622,391
494350,Pachmahuwa,500639,500639,3622,391
494351,Chiroli,500640,500640,3622,391
494352,Pathari,500641,500641,3622,391
494353,Amanchar,500642,500642,3622,391
494354,Bajawan,500643,500643,3622,391
494355,Murari,500644,500644,3622,391
494356,Pali,500645,500645,3622,391
494357,Dewarchhi,500646,500646,3622,391
494358,Kanera,500647,500647,3622,391
494359,Gundha Tanka,500648,500648,3622,391
494360,Bamori Tanka,500649,500649,3622,391
494361,Guraiya,500650,500650,3622,391
494362,Karra,500651,500651,3622,391
494363,Dhimroli,500652,500652,3622,391
494364,Sonakhedi,500653,500653,3622,391
494365,Dongra,500654,500654,3622,391
494366,Harduwa,500655,500655,3622,391
494367,Barkhana,500656,500656,3622,391
494368,Niwar Kheda,500657,500657,3622,391
494369,Sirsi,500658,500658,3622,391
494370,Kata Kheda,500659,500659,3622,391
494371,Daulatpur,500660,500660,3622,391
494372,Lidhora (Bhairo),500661,500661,3622,391
494373,Bawdi Khoh,500662,500662,3622,391
494374,Nagriya,500663,500663,3622,391
494375,Nagjhir,500664,500664,3622,391
494376,Nasratpur,500665,500665,3622,391
494377,Gokalpur,500666,500666,3622,391
494378,Mardankhedi,500667,500667,3622,391
494379,Madau Khedi,500668,500668,3622,391
494380,Tori,500669,500669,3622,391
494381,Karangarh,500670,500670,3622,391
494382,Jagjiwanpur,500671,500671,3622,391
494383,Kirola,500672,500672,3622,391
494384,Silawan,500673,500673,3622,391
494385,Jhagar,500674,500674,3622,391
494386,Semar Khedi,500675,500675,3622,391
494387,Richha,500676,500676,3622,391
494388,Nitarr,500677,500677,3622,391
494389,Hurairi,500678,500678,3622,391
494390,Aaksi,500679,500679,3622,391
494391,Badholi,500680,500680,3622,391
494392,Dhichari,500681,500681,3622,391
494393,Kasba Kachhi (Part),500682,500682,3622,391
494394,Ghanshyampur,500683,500683,3622,391
494395,Chanchu Kheda,500684,500684,3622,391
494396,Sardarpur,500685,500685,3622,391
494397,Gora Mungaoli,500686,500686,3622,391
494398,Dhunder,500687,500687,3622,391
494399,Sindhiyagarh,500688,500688,3622,391
494400,Bhopal,500689,500689,3622,391
494401,Luhari,500690,500690,3622,391
494402,Khiriya Kalan,500691,500691,3622,391
494403,Ratbhanpur,500692,500692,3622,391
494404,Mirkabad,500693,500693,3622,391
494405,Mahua Khadi (Part),500694,500694,3622,391
494406,Gundheru,500695,500695,3622,391
494407,Barwaha,500696,500696,3622,391
494408,Barkheda Dang,500697,500697,3622,391
494409,Bidsarkar,500698,500698,3622,391
494410,Bharat Pura,500699,500699,3622,391
494411,Sehpura,500700,500700,3622,391
494412,Mundra Mungaoli,500701,500701,3622,391
494413,Sonai,500702,500702,3622,391
494414,Sitapur,500703,500703,3622,391
494415,Bijori,500704,500704,3622,391
494416,Hinnoda,500705,500705,3622,391
494417,Sattideh,500706,500706,3622,391
494418,Bamman Khiriya,500707,500707,3622,391
494419,Ruhana,500708,500708,3622,391
494420,Sihora,500709,500709,3622,391
494421,Sajanmau Khurd,500710,500710,3622,391
494422,Chinkupur,500711,500711,3622,391
494423,Sajanmau Kalan,500712,500712,3622,391
494424,Parkana,500713,500713,3622,391
494425,Panchampur,500714,500714,3622,391
494426,Aspat Khedi,500715,500715,3622,391
494427,Bamori (Mungali),500716,500716,3622,391
494428,Ram Khiriya,500717,500717,3622,391
494429,Chhitari,500718,500718,3622,391
494430,Tarai,500719,500719,3622,391
494431,Pandau,500720,500720,3622,391
494432,Barkheda Piprai,500721,500721,3622,391
494433,Kukriya,500722,500722,3622,391
494434,Shuklapuri,500723,500723,3622,391
494435,Gopipur,500724,500724,3622,391
494436,Bilheru,500725,500725,3622,391
494437,Bamori Khutiya,500726,500726,3622,391
494438,Bhedaka,500727,500727,3622,391
494439,Kankar,500728,500728,3622,391
494440,Sanwalheda,500729,500729,3622,391
494441,Bhaison Khurd,500730,500730,3622,391
494442,Kiramchi Khedi,500731,500731,3622,391
494443,Pipriya Malhargarh,500732,500732,3622,391
494444,Mudra Malhargarh,500733,500733,3622,391
494445,Lada Khedi,500734,500734,3622,391
494446,Malhar Garh,500735,500735,3622,391
494447,Maharaj Khedi,500736,500736,3622,391
494448,Karra Tanka,500737,500737,3622,391
494449,Chirwas,500738,500738,3622,391
494450,Jayantipur,500739,500739,3622,391
494451,Tamasha,500740,500740,3622,391
494452,Peudhana,500741,500741,3622,391
494453,Banskhedi,500742,500742,3622,391
494454,Keshopur,500743,500743,3622,391
494455,Khoksi,500744,500744,3622,391
494456,Bamanua,500745,500745,3622,391
494457,Barola,500746,500746,3622,391
494458,Khujrai,500747,500747,3622,391
494459,Dalbhanpur Chak,500748,500748,3622,391
494460,Maron,500749,500749,3622,391
494461,Mundra Khurd,500750,500750,3622,391
494462,Ratwas,500751,500751,3622,391
494463,Silawan (Piparai),500752,500752,3622,391
494464,Kohyai,500753,500753,3622,391
494465,Barra,500754,500754,3622,391
494466,Pipriya,500755,500755,3622,391
494467,Mudra Bahadara,500756,500756,3622,391
494468,Malawani,500757,500757,3622,391
494469,Bijlipur,500758,500758,3622,391
494470,Ramdhyai,500759,500759,3622,391
494471,Chak Rat Bhanpur,500760,500760,3622,391
494472,Semari Tanki,500761,500761,3622,391
494473,Bamuriya,500762,500762,3622,391
494474,Madi Piprai,500763,500763,3622,391
494475,Karila Muhal,500764,500764,3622,391
494476,Chhewalai,500765,500765,3622,391
494477,Athai Kheda,500766,500766,3622,391
494478,Pura Viran,500767,500767,3622,391
494479,Pura Abad,500768,500768,3622,391
494480,Shyampur,500769,500769,3622,391
494481,Karaiya Turk,500770,500770,3622,391
494482,Dhekan,500771,500771,3622,391
494483,Laxmipura,500772,500772,3622,391
494484,Barkheda Athai,500773,500773,3622,391
494485,Mudra Khana,500774,500774,3622,391
494486,Bila Kheda,500775,500775,3622,391
494487,Bila Khedi,500776,500776,3622,391
494488,Rampur Muhal,500777,500777,3622,391
494489,Pipal Kheda,500778,500778,3622,391
494490,Madhi Buzurg,500779,500779,3622,391
494491,Ojharpur,500780,500780,3622,391
494492,Keshlon,500781,500781,3622,391
494493,Chamrai,500782,500782,3622,391
494494,Pathariya,500783,500783,3622,391
494495,Sagar,500784,500784,3622,391
494496,Phulaidi,500785,500785,3622,391
494497,Belai,500786,500786,3622,391
494498,Phulwadipur,500787,500787,3622,391
494499,Chhewala,500788,500788,3622,391
494500,Dhodiya,500789,500789,3622,391
494501,Begampur,500790,500790,3622,391
494502,Rusalla,500791,500791,3622,391
494503,Singhada,500792,500792,3622,391
494504,Semari Piparai,500793,500793,3622,391
494505,Damdama,500794,500794,3622,391
494506,Patan,500795,500795,3622,391
494507,Nahargarh,500796,500796,3622,391
494508,Khaklon,500797,500797,3622,391
494509,Tetore,500798,500798,3622,391
494510,Mathana,500799,500799,3622,391
494511,Banhai,500800,500800,3622,391
494512,Jaroli Dhubayai,500801,500801,3622,391
494513,Pipariya Rampura,500802,500802,3622,391
494514,Gupaliya,500803,500803,3622,391
494515,Kani Khedi,500804,500804,3622,391
494516,Garhpahara,500805,500805,3622,391
494517,Jamaniya,500806,500806,3622,391
494518,Jasaiya,500807,500807,3622,391
494519,Nehakai,500808,500808,3622,391
494520,Phutera,500809,500809,3622,391
494521,Baghawa,500810,500810,3622,391
494522,Banskhedi,500811,500811,3622,391
494523,Hansali,500812,500812,3622,391
494524,Barkheda Jamal,500813,500813,3622,391
494525,Pyasi,500814,500814,3622,391
494526,Ikodiya,500815,500815,3622,391
494527,Ghat Bamuriya,500816,500816,3622,391
494528,Atareji,500817,500817,3622,391
494529,Khai Kheda,500818,500818,3622,391
494530,Amoda,500819,500819,3622,391
494531,Amrod,500820,500820,3622,391
494532,Kherkhedi,500821,500821,3622,391
494533,Piparoda,500822,500822,3622,391
494534,Barkhuwa,500823,500823,3622,391
494535,Berkhedi,500824,500824,3622,391
494536,Rusalli,500825,500825,3622,391
494537,Sumer,500826,500826,3622,391
494538,Barkheda Kachhi,500827,500827,3622,391
494539,Jhagar Bamuriya,500828,500828,3622,391
494540,Jakhalon,500829,500829,3622,391
494541,Jaroli Buzarg,500830,500830,3622,391
494542,Haru Khedi,500831,500831,3622,391
494543,Gaduli,500832,500832,3622,391
494544,Vardhuwaya,500833,500833,3622,391
494545,Madhi Khurd,500834,500834,3622,391
494546,Nadan Khedi,500835,500835,3622,391
494547,Jatoli,500836,500836,3622,391
494548,Tila,500837,500837,3622,391
494549,Bandhi,500838,500838,3622,391
494550,Tanda,500839,500839,3622,391
494551,Bhawanipur,500840,500840,3622,391
494552,Bhaison Kalan,500841,500841,3622,391
494553,Madhawan,500842,500842,3622,391
494554,Narkheda,500843,500843,3622,391
494555,Pir Bamori,500844,500844,3622,391
494556,Khajuriya,500845,500845,3622,391
494557,Bahadurpur,500846,500846,3622,391
494558,Kukawali,500847,500847,3622,391
494559,Kumharra,500848,500848,3622,391
494560,Khopra,500849,500849,3622,391
494561,Sopara,500850,500850,3622,391
494562,Mata Wali,500851,500851,3622,391
494563,Barri,500852,500852,3622,391
494564,Oder,500853,500853,3622,391
494565,Gilaropa,500854,500854,3622,391
494566,Jasan Khedi,500855,500855,3622,391
494567,Hajookhedi,500856,500856,3622,391
494568,Bawrod,500857,500857,3622,391
494569,Mirjapur,500858,500858,3622,391
494570,Khiriya Khurd,500859,500859,3622,391
494571,Malau Khedi,500860,500860,3622,391
494572,Jalalpur,500861,500861,3622,391
494573,Gora,500862,500862,3622,391
494574,Sirsora,500863,500863,3622,391
494575,Laptora,500864,500864,3622,391
494576,Maholi,500865,500865,3622,391
494577,Nanoti,500866,500866,3622,391
494578,Bhyana,500867,500867,3622,391
494579,Barkheda Bhogi,500868,500868,3622,391
494580,Kaswarenj,500869,500869,3622,391
494581,Sarsi,500870,500870,3874,429
494582,Pathrehi,500871,500871,3874,429
494583,Odari,500872,500872,3874,429
494584,Beohari Khurd,500876,500876,3874,429
494585,Sapta,500877,500877,3874,429
494586,Jamuni,500878,500878,3874,429
494587,Hinauta,500879,500879,3874,429
494588,Kuwa,500880,500880,3874,429
494589,Akauri,500881,500881,3874,429
494590,Chhataina,500882,500882,3874,429
494591,Chitrasi,500883,500883,3874,429
494592,Martala,500884,500884,3874,429
494593,Lalpur,500885,500885,3874,429
494594,Indwar,500886,500886,3874,429
494595,Khadeh,500887,500887,3874,429
494596,Tikura Tola,500888,500888,3874,429
494597,Baheriya,500889,500889,3874,429
494598,Bilkuda,500890,500890,3874,429
494599,Sakandi,500891,500891,3874,429
494600,Ujrabara,500892,500892,3874,429
494601,Paweh,500893,500893,3874,429
494602,Bara Baghelaha,500894,500894,3874,429
494603,Tenduha,500895,500895,3874,429
494604,Reusa,500896,500896,3874,429
494605,Ghinauchi,500897,500897,3874,429
494606,Hirwar,500898,500898,3874,429
494607,Papaundh,500899,500899,3874,429
494608,Vijaysota,500900,500900,3874,429
494609,Padri,500901,500901,3874,429
494610,Dalko Kothar 288,500902,500902,3874,429
494611,Dalko Jagir 289,500903,500903,3874,429
494612,Nipaniya 339,500904,500904,3874,429
494613,Nipaniya 340,500905,500905,3874,429
494614,Nipaniya 341,500906,500906,3874,429
494615,Chhula Kachhar,500907,500907,3874,429
494616,Duara,500908,500908,3874,429
494617,Papodh,500909,500909,3874,429
494618,Khari Chhot,500910,500910,3874,429
494619,Khari Badi,500911,500911,3874,429
494620,Khusariya,500912,500912,3874,429
494621,Banasi,500913,500913,3874,429
494622,Mahdeva,500914,500914,3874,429
494623,Jamuniha,500915,500915,3874,429
494624,Tikhawa,500916,500916,3874,429
494625,Chhatwa,500917,500917,3874,429
494626,Davraunha,500918,500918,3874,429
494627,Bara,500919,500919,3874,429
494628,Chhuhi,500920,500920,3874,429
494629,Mudchaur,500921,500921,3874,429
494630,Ganjar,500922,500922,3874,429
494631,Padui,500923,500923,3874,429
494632,Barahtha,500925,500925,3874,429
494633,Pondi Khurd,500926,500926,3874,429
494634,Alhara,500927,500927,3874,429
494635,Umargarh,500928,500928,3874,429
494636,Parsel,500929,500929,3874,429
494637,Kharhara,500930,500930,3874,429
494638,Mair,500931,500931,3874,429
494639,Dhandho Kui,500932,500932,3874,429
494640,Devarda,500933,500933,3874,429
494641,Khaira,500934,500934,3874,429
494642,Jamodi,500935,500935,3874,429
494643,Naudhiya,500936,500936,3874,429
494644,Kalhari,500937,500937,3874,429
494645,Khadhuli,500938,500938,3874,429
494646,Khutehara,500939,500939,3874,429
494647,Bhulhri,500940,500940,3874,429
494648,Tanghar,500941,500941,3874,429
494649,Bokra Bokri,500942,500942,3874,429
494650,Bholhara,500943,500943,3874,429
494651,Charka,500944,500944,3874,429
494652,Newari,500945,500945,3874,429
494653,Sejhari,500946,500946,3874,429
494654,Dheka,500947,500947,3874,429
494655,Karhi,500948,500948,3874,429
494656,Hanumanpur,500949,500949,3874,429
494657,Bhutha Tola,500950,500950,3874,429
494658,Ambar 12,500951,500951,3874,429
494659,Ambar 13,500952,500952,3874,429
494660,Bhakhari,500954,500954,3874,429
494661,Bakeli,500955,500955,3874,429
494662,Satkhuri,500956,500956,3874,429
494663,Chachai,500957,500957,3874,429
494664,Bijuriha,500958,500958,3874,429
494665,Bhainstal,500959,500959,3874,429
494666,Nado,500960,500960,3874,429
494667,Jagmal,500961,500961,3874,429
494668,Anahra,500962,500962,3874,429
494669,Rampurwa,500963,500963,3874,429
494670,Judmani,500964,500964,3874,429
494671,Kumhiya,500965,500965,3874,429
494672,Amilgarh,500966,500966,3874,429
494673,Majhigawan,500967,500967,3874,429
494674,Saman,500968,500968,3874,429
494675,Budwa,500969,500969,3874,429
494676,Sukhad,500970,500970,3874,429
494677,Jhiriya,500971,500971,3874,429
494678,Gopalpur,500972,500972,3874,429
494679,Dadar,500973,500973,3874,429
494680,Nimiha,500974,500974,3874,429
494681,Janakpur,500975,500975,3874,429
494682,Durgapur,500976,500976,3874,429
494683,Barhai,500977,500977,3874,429
494684,Kyotiha,500978,500978,3874,429
494685,Bairihai,500979,500979,3874,429
494686,Chauri,500980,500980,3874,429
494687,Dhari No 1,500981,500981,3874,429
494688,Dhari No 2,500982,500982,3874,429
494689,Magardaha,500983,500983,3874,429
494690,Sathni,500984,500984,3874,429
494691,Chandrmadol,500985,500985,3874,429
494692,Khari,500986,500986,3874,429
494693,Deori,500987,500987,3874,429
494694,Nakuni,500988,500988,3874,429
494695,Gada,500989,500989,3874,429
494696,Papredi,500990,500990,3874,429
494697,Bhanni,500991,500991,3874,429
494698,Karaundiya,500992,500992,3874,429
494699,Bhamarha First,500993,500993,3874,429
494700,Mau,500994,500994,3874,429
494701,Khamdand,500995,500995,3874,429
494702,Chhiraha,500996,500996,3874,429
494703,Sukha,500997,500997,3874,429
494704,Baraha Tola,500998,500998,3874,429
494705,Bijahi,500999,500999,3874,429
494706,Sakhi,501000,501000,3874,429
494707,Kharapa,501001,501001,3874,429
494708,Charkhari,501002,501002,3874,429
494709,Belbahra,501003,501003,3874,429
494710,Boddiha,501004,501004,3874,429
494711,Hathwar,501005,501005,3874,429
494712,Bagdari,501006,501006,3874,429
494713,Pasagari,501007,501007,3874,429
494714,Bocharo,501008,501008,3874,429
494715,Sarwahi Kalan,501009,501009,3874,429
494716,Sarwahi Khurd,501010,501010,3874,429
494717,Deorao,501011,501011,3874,429
494718,Akhetpur,501012,501012,3874,429
494719,Bijaha,501013,501013,3874,429
494720,Bhamarha Second,501014,501014,3874,429
494721,Mair Tola,501015,501015,3874,429
494722,Deogaon,501016,501016,3874,429
494723,Uksa,501017,501017,3874,429
494724,Raspur,501018,501018,3874,429
494725,Khadda,501019,501019,3874,429
494726,Jharaunsi,501020,501020,3874,429
494727,Shahargarh,501021,501021,3874,429
494728,Bedra,501022,501022,3874,429
494729,Ghori Ghat 171,501023,501023,3877,429
494730,Ghori Ghat 175,501024,501024,3877,429
494731,Reusa,501025,501025,3877,429
494732,Semar Pakha,501026,501026,3877,429
494733,Pondi Kalan,501027,501027,3877,429
494734,Dhaneda,501028,501028,3877,429
494735,Pathrahta,501029,501029,3877,429
494736,Chhateni,501030,501030,3877,429
494737,Kothiya,501031,501031,3877,429
494738,Uphari,501032,501032,3877,429
494739,Basahi,501033,501033,3877,429
494740,Hidwah,501034,501034,3877,429
494741,Charkwah,501035,501035,3877,429
494742,Jhalra,501036,501036,3877,429
494743,Patera Tola,501037,501037,3877,429
494744,Simaudh,501038,501038,3877,429
494745,Tihki,501039,501039,3877,429
494746,Malauti,501040,501040,3877,429
494747,Ghorsa,501041,501041,3877,429
494748,Gura,501042,501042,3877,429
494749,Barkachh,501043,501043,3877,429
494750,Saunta,501044,501044,3877,429
494751,Deolihan Tola,501045,501045,3877,429
494752,Bijaha Tola,501046,501046,3877,429
494753,Tagawar,501047,501047,3877,429
494754,Bidor,501048,501048,3877,429
494755,Bijaha,501049,501049,3877,429
494756,Jora,501050,501050,3877,429
494757,Tali Khurd,501051,501051,3877,429
494758,Hudraha,501052,501052,3877,429
494759,Bhangjir,501053,501053,3877,429
494760,Bhainsaha,501054,501054,3877,429
494761,Semra,501055,501055,3877,429
494762,Jaraukhra,501056,501056,3877,429
494763,Jhiriya Tola,501057,501057,3877,429
494764,Karki,501058,501058,3877,429
494765,Lakhanwar,501059,501059,3877,429
494766,Kolhua,501060,501060,3877,429
494767,Mungaha,501061,501061,3877,429
494768,Narghi,501062,501062,3877,429
494769,Kothigarh,501063,501063,3877,429
494770,Kanadi Kalan,501064,501064,3877,429
494771,Nadna,501065,501065,3877,429
494772,Pahadiya,501066,501066,3877,429
494773,Girui Badi,501067,501067,3877,429
494774,Khapkauha,501068,501068,3877,429
494775,Lakhanpur,501069,501069,3877,429
494776,Basohara,501070,501070,3877,429
494777,Deori,501071,501071,3877,429
494778,Bairiha,501072,501072,3877,429
494779,Antoli,501073,501073,3877,429
494780,Ghiyar,501074,501074,3877,429
494781,Thadi Pathar,501075,501075,3877,429
494782,Hartala,501076,501076,3877,429
494783,Karpa,501077,501077,3877,429
494784,Amanar,501078,501078,3877,429
494785,Banchachar,501079,501079,3877,429
494786,Pasondh,501080,501080,3877,429
494787,Datari,501081,501081,3877,429
494788,Masira,501082,501082,3877,429
494789,Hardua,501083,501083,3877,429
494790,Atariya,501084,501084,3877,429
494791,Thengraha,501085,501085,3877,429
494792,Nigai,501086,501086,3877,429
494793,Barna,501087,501087,3877,429
494794,Surgurh,501088,501088,3877,429
494795,Muhdola,501089,501089,3877,429
494796,Naugai,501090,501090,3877,429
494797,Deora,501091,501091,3877,429
494798,Katira,501092,501092,3877,429
494799,Tenduha,501093,501093,3877,429
494800,Dhedhuwa,501094,501094,3877,429
494801,Khusarwah,501095,501095,3877,429
494802,Jamuniha,501096,501096,3877,429
494803,Madha,501097,501097,3877,429
494804,Kauwa Sarai,501098,501098,3877,429
494805,Karri,501099,501099,3877,429
494806,Aunta,501100,501100,3877,429
494807,Jamunara,501101,501101,3877,429
494808,Kanadi Khurd,501102,501102,3877,429
494809,Bhurka,501103,501103,3877,429
494810,Tetka,501104,501104,3877,429
494811,Basnagri,501105,501105,3877,429
494812,Bineka,501106,501106,3877,429
494813,Nagadwah,501107,501107,3877,429
494814,Laundi Bahra,501108,501108,3877,429
494815,Mohni,501109,501109,3877,429
494816,Dholar,501110,501110,3877,429
494817,Chandela,501111,501111,3877,429
494818,Gopalpur,501112,501112,3877,429
494819,Saristal,501113,501113,3877,429
494820,Mair Tola,501114,501114,3877,429
494821,Kuwara,501115,501115,3877,429
494822,Basohara,501116,501116,3877,429
494823,Sattidol,501117,501117,3877,429
494824,Ramsohra,501118,501118,3877,429
494825,Jhara,501119,501119,3877,429
494826,Baghadol,501120,501120,3877,429
494827,Dhanehara,501121,501121,3877,429
494828,Lakhnoti,501122,501122,3877,429
494829,Thutha Tola,501123,501123,3877,429
494830,Duari,501124,501124,3877,429
494831,Bhatgawan Khurd,501125,501125,3877,429
494832,Bhatgawan Kalan,501126,501126,3877,429
494833,Daraudi,501127,501127,3877,429
494834,Amajhiriya,501128,501128,3877,429
494835,Badkadol,501129,501129,3877,429
494836,Mair Tola,501130,501130,3877,429
494837,Serimar,501131,501131,3877,429
494838,Bachaha,501132,501132,3877,429
494839,Dawadahiya,501133,501133,3877,429
494840,Sarwari,501134,501134,3877,429
494841,Masiyari,501135,501135,3877,429
494842,Chitraw,501136,501136,3877,429
494843,Matohar,501137,501137,3877,429
494844,Keet,501138,501138,3877,429
494845,Chhakata,501139,501139,3877,429
494846,Gajwahi,501140,501140,3877,429
494847,Bartua,501141,501141,3877,429
494848,Bansa,501142,501142,3877,429
494849,Pathrapani,501143,501143,3877,429
494850,Bataudi,501144,501144,3877,429
494851,Malauti,501145,501145,3877,429
494852,Umarkhohi,501146,501146,3877,429
494853,Pand,501147,501147,3877,429
494854,Amdih,501148,501148,3877,429
494855,Baheraha,501149,501149,3877,429
494856,Chhuda,501150,501150,3877,429
494857,Bhattu,501151,501151,3877,429
494858,Girui Khurd (Badi),501152,501152,3877,429
494859,Pidra,501153,501153,3877,429
494860,Nagnaudi,501154,501154,3877,429
494861,Kalleh,501155,501155,3877,429
494862,Barachh,501156,501156,3877,429
494863,Tenduadh,501157,501157,3877,429
494864,Sannausi,501158,501158,3877,429
494865,Kirgi Barha,501159,501159,3877,429
494866,Puraina,501160,501160,3877,429
494867,Jhiriya,501161,501161,3877,429
494868,Balodi West,501162,501162,3877,429
494869,Balodi East,501163,501163,3877,429
494870,Koylari,501164,501164,3877,429
494871,Dhondha,501165,501165,3877,429
494872,Kudra,501166,501166,3877,429
494873,Palha,501167,501167,3877,429
494874,Belaha,501168,501168,3877,429
494875,Mithouli,501169,501169,3877,429
494876,Jamudi,501170,501170,3877,429
494877,Kuthuli,501171,501171,3877,429
494878,Khadgadi,501172,501172,3877,429
494879,Naugaon,501173,501173,3877,429
494880,Pipari,501174,501174,3877,429
494881,Tali Kalan,501175,501175,3877,429
494882,Pahadiya,501176,501176,3877,429
494883,Sichaura,501177,501177,3877,429
494884,Dongarsarwar,501178,501178,3877,429
494885,Rampur,501179,501179,3877,429
494886,Naudhiya,501180,501180,3877,429
494887,Uchehara (Viran),501181,501181,3877,429
494888,Uchehara (Abad),501182,501182,3877,429
494889,Pondi,501183,501183,3877,429
494890,Domhar,501184,501184,3877,429
494891,Mudariya Tola,501185,501185,3877,429
494892,Bansukli,501186,501186,3877,429
494893,Kunda Tola,501187,501187,3877,429
494894,Charhet,501188,501188,3877,429
494895,Kudra Tola,501189,501189,3877,429
494896,Ratga,501190,501190,3877,429
494897,Kudra Tola,501191,501191,3877,429
494898,Budhsar,501192,501192,3877,429
494899,Mair Tola,501193,501193,3877,429
494900,Pateriya Tola,501194,501194,3877,429
494901,Charkidol,501195,501195,3877,429
494902,Barhi Kachhar,501196,501196,3877,429
494903,Lukam Tola,501197,501197,3877,429
494904,Saradpur,501198,501198,3877,429
494905,Bharri,501199,501199,3877,429
494906,Patharwar,501200,501200,3877,429
494907,Mahua Tola,501201,501201,3877,429
494908,Chhapra Tola,501202,501202,3877,429
494909,Sikta Tola,501203,501203,3877,429
494910,Sidhi,501204,501204,3877,429
494911,Rimar,501205,501205,3877,429
494912,Kudra Tola,501206,501206,3877,429
494913,Kharika Tola,501207,501207,3877,429
494914,Darain,501208,501208,3877,429
494915,Chhapra Tola,501209,501209,3877,429
494916,Kudari,501210,501210,3877,429
494917,Tendudol,501211,501211,3877,429
494918,Kusmi,501212,501212,3877,429
494919,Ghirghori,501213,501213,3877,429
494920,Nakti Tola,501214,501214,3877,429
494921,Amjhor,501215,501215,3877,429
494922,Gandhiya,501216,501216,3877,429
494923,Dadar,501217,501217,3877,429
494924,Gajani,501218,501218,3877,429
494925,Chhuihai Tola,501219,501219,3877,429
494926,Jagra Tola (Jagda),501220,501220,3877,429
494927,Mair Tola,501221,501221,3877,429
494928,Mithi,501222,501222,3877,429
494929,Chandaura,501223,501223,3877,429
494930,Nawa Tola,501224,501224,3877,429
494931,Lapri,501225,501225,3877,429
494932,Kurran Tola,501226,501226,3877,429
494933,Khamhariya Kalan,501227,501227,3878,429
494934,Lamro,501228,501228,3878,429
494935,Pachdi,501229,501229,3878,429
494936,Majhagawan,501230,501230,3878,429
494937,Khouhai,501231,501231,3878,429
494938,Kathautiya,501232,501232,3878,429
494939,Deori Tola,501233,501233,3878,429
494940,Jugwari,501234,501234,3878,429
494941,Birhuliya,501235,501235,3878,429
494942,Chandaniya Badi,501236,501236,3878,429
494943,Bandhawa Bada,501237,501237,3878,429
494944,Kelmaniya,501238,501238,3878,429
494945,Harra (Tola),501239,501239,3878,429
494946,Semariha,501240,501240,3878,429
494947,Chataha,501241,501241,3878,429
494948,Pathra,501242,501242,3878,429
494949,Bhamraha,501243,501243,3878,429
494950,Patkhai,501244,501244,3878,429
494951,Bamura,501245,501245,3878,429
494952,Amraha,501246,501246,3878,429
494953,Bamuri,501247,501247,3878,429
494954,Kerha,501248,501248,3878,429
494955,Madwa,501249,501249,3878,429
494956,Dubha,501250,501250,3878,429
494957,Bhodalkhar Abad,501251,501251,3878,429
494958,Bhodalkhar Viran,501252,501252,3878,429
494959,Bhanpur,501253,501253,3878,429
494960,Sanpuri Viran,501254,501254,3878,429
494961,Baun,501255,501255,3878,429
494962,Amha Tola,501256,501256,3878,429
494963,Kathautiya,501257,501257,3878,429
494964,Karuai,501258,501258,3878,429
494965,Nagmala,501259,501259,3878,429
494966,Dagdaha,501260,501260,3878,429
494967,Bodri,501261,501261,3878,429
494968,Atariya,501262,501262,3878,429
494969,Mithauri,501263,501263,3878,429
494970,Dulhara,501264,501264,3878,429
494971,Chhirpani,501265,501265,3878,429
494972,Manpur,501266,501266,3878,429
494973,Karuatal,501267,501267,3878,429
494974,Nipaniya,501268,501268,3878,429
494975,Sigudi,501269,501269,3878,429
494976,Bakatawal,501270,501270,3878,429
494977,Aitajhar,501271,501271,3878,429
494978,Padmaniya Khurd,501272,501272,3878,429
494979,Singhpur,501273,501273,3878,429
494980,Antari,501274,501274,3878,429
494981,Jhagraha,501275,501275,3878,429
494982,Purniha,501276,501276,3878,429
494983,Jodhpur,501277,501277,3878,429
494984,Antara,501278,501278,3878,429
494985,Chandaniya Khurd,501279,501279,3878,429
494986,Chuniya,501280,501280,3878,429
494987,Kholhad,501281,501281,3878,429
494988,Majhauli,501282,501282,3878,429
494989,Pachgaon,501283,501283,3878,429
494990,Uraiha,501284,501284,3878,429
494991,Dudhi,501285,501285,3878,429
494992,Padri,501286,501286,3878,429
494993,Raipur,501287,501287,3878,429
494994,Padmaniya Kalan,501288,501288,3878,429
494995,Nargi,501289,501289,3878,429
494996,Udhiya,501290,501290,3878,429
494997,Padariya,501291,501291,3878,429
494998,Chapa,501292,501292,3878,429
494999,Jamua,501293,501293,3878,429
495000,Gortara,501294,501294,3878,429
495001,Jamui,501295,501295,3878,429
495002,Dhurwar,501296,501296,3878,429
495003,Harri,501297,501297,3878,429
495004,Kalyanpur,501298,501298,3878,429
495005,Koilari,501299,501299,3878,429
495006,Senduri,501300,501300,3878,429
495007,Bicharpur,501301,501301,3878,429
495008,Basin,501302,501302,3878,429
495009,Fatehpur,501303,501303,3878,429
495010,Belaha,501304,501304,3878,429
